+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                          long                                                                                          |
+-----------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+
| symbol    | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days | score          |
| FLMUSDT   | 0.001267      | 0.001459    | 0.06944      | 83.85         | 0.01482      | 0.01931     | 0.01497        | 0.8711                 | 0.004538     | 791.0  | -230179.301267 |
| CRVUSDT   | 0.001251      | 0.0015      | 0.06757      | 65.78         | 0.01649      | 0.01718     | 0.05049        | 0.9411                 | 0.002919     | 791.0  | -230179.301251 |
| LRCUSDT   | 0.001238      | 0.001379    | 0.06798      | 62.55         | 0.01489      | 0.01825     | 0.06258        | 0.9382                 | 0.003231     | 791.0  | -230179.301238 |
| HBARUSDT  | 0.00123       | 0.001762    | 0.06963      | 56.25         | 0.01207      | 0.01498     | 0.071          | 0.9454                 | 0.003351     | 791.0  | -230179.30123  |
| ATOMUSDT  | 0.001229      | 0.002125    | 0.0699       | 58.25         | 0.01108      | 0.01215     | 0.03005        | 0.969                  | 0.002106     | 791.0  | -230179.301229 |
| DASHUSDT  | 0.001227      | 0.001095    | 0.06365      | 78.82         | 0.0161       | 0.01534     | 0.04737        | 0.98                   | 0.001121     | 791.0  | -230179.301227 |
| DENTUSDT  | 0.001226      | 0.001071    | 0.06558      | 68.87         | 0.01744      | 0.0191      | 0.08243        | 0.9289                 | 0.002902     | 791.0  | -230179.301226 |
| UNIUSDT   | 0.001213      | 0.001606    | 0.06996      | 57.35         | 0.01309      | 0.01582     | 0.01581        | 0.9694                 | 0.00155      | 791.0  | -230179.301213 |
| QTUMUSDT  | 0.0012        | 0.001287    | 0.06758      | 46.72         | 0.01461      | 0.01485     | 0.0518         | 0.9773                 | 0.001377     | 791.0  | -230179.3012   |
| NEARUSDT  | 0.001194      | 0.001749    | 0.06965      | 75.95         | 0.0167       | 0.01933     | 0.02903        | 0.95                   | 0.003562     | 791.0  | -230179.301194 |
| XEMUSDT   | 0.001165      | 0.001328    | 0.06899      | 73.23         | 0.01049      | 0.01521     | 0.02919        | 0.953                  | 0.003294     | 791.0  | -230179.301165 |
| COTIUSDT  | 0.001152      | 0.001706    | 0.05756      | 43.82         | 0.01132      | 0.01244     | 0.02246        | 0.9591                 | 0.00241      | 791.0  | -230179.301152 |
| DOGEUSDT  | 0.001141      | 0.00125     | 0.05653      | 29.85         | 0.007238     | 0.009056    | 0.02098        | 0.9707                 | 0.001474     | 791.0  | -230179.301141 |
| XMRUSDT   | 0.001108      | 0.001098    | 0.0698       | 63.82         | 0.009253     | 0.01028     | 0.01103        | 0.9795                 | 0.001186     | 791.0  | -230179.301108 |
| KNCUSDT   | 0.001104      | 0.001267    | 0.06604      | 64.28         | 0.01587      | 0.01636     | 0.03361        | 0.9591                 | 0.002366     | 791.0  | -230179.301104 |
| XTZUSDT   | 0.001087      | 0.001451    | 0.06794      | 58.07         | 0.01172      | 0.01027     | 0.005162       | 0.9772                 | 0.001257     | 791.0  | -230179.301087 |
| ALGOUSDT  | 0.001058      | 0.001958    | 0.06485      | 57.98         | 0.009883     | 0.01153     | 0.05834        | 0.9431                 | 0.002583     | 791.0  | -230179.301058 |
| THETAUSDT | 0.001055      | 0.001681    | 0.06929      | 75.47         | 0.01333      | 0.0132      | 0.03838        | 0.9465                 | 0.002647     | 791.0  | -230179.301055 |
| SXPUSDT   | 0.001053      | 0.001071    | 0.0509       | 68.23         | 0.01928      | 0.01999     | 0.08195        | 0.974                  | 0.001289     | 791.0  | -230179.301053 |
| COMPUSDT  | 0.001047      | 0.001314    | 0.06943      | 57.3          | 0.01066      | 0.01412     | 0.07039        | 0.9438                 | 0.003023     | 791.0  | -230179.301047 |
| DOTUSDT   | 0.0009997     | 0.001588    | 0.06835      | 76.97         | 0.01323      | 0.01285     | 0.0908         | 0.9587                 | 0.002126     | 791.0  | -230179.301    |
| SANDUSDT  | 0.0009831     | 0.001475    | 0.06925      | 26.7          | 0.01529      | 0.01794     | 0.06306        | 0.9308                 | 0.003918     | 791.0  | -230179.300983 |
| BCHUSDT   | 0.000977      | 0.0007434   | 0.06371      | 57.42         | 0.01243      | 0.01524     | 0.05883        | 0.9679                 | 0.002195     | 791.0  | -230179.300977 |
| MATICUSDT | 0.0009764     | 0.001377    | 0.06788      | 48.28         | 0.01525      | 0.01515     | 0.0305         | 0.9667                 | 0.002171     | 791.0  | -230179.300976 |
| IOTAUSDT  | 0.0009739     | 0.001267    | 0.06925      | 63.52         | 0.01154      | 0.01897     | 0.04233        | 0.9417                 | 0.00418      | 791.0  | -230179.300974 |
| EOSUSDT   | 0.000914      | 0.001227    | 0.06949      | 63.77         | 0.009258     | 0.01716     | 0.01791        | 0.9318                 | 0.003671     | 791.0  | -230179.300914 |
| XLMUSDT   | 0.0008854     | 0.001365    | 0.06463      | 57.05         | 0.00715      | 0.01065     | 0.02647        | 0.9714                 | 0.002197     | 791.0  | -230179.300885 |
| ADAUSDT   | 0.0008288     | 0.001076    | 0.06805      | 69.85         | 0.0147       | 0.01672     | 0.06954        | 0.953                  | 0.003543     | 791.0  | -230179.300829 |
| RUNEUSDT  | 0.0008263     | 0.001275    | 0.06871      | 65.02         | 0.01813      | 0.01972     | 0.03915        | 0.9529                 | 0.003364     | 791.0  | -230179.300826 |
| RVNUSDT   | 0.0008067     | 0.0008783   | 0.05316      | 56.45         | 0.01636      | 0.01766     | 0.02669        | 0.9455                 | 0.00257      | 791.0  | -230179.300807 |
| TRXUSDT   | 0.0007841     | 0.0006972   | 0.06815      | 51.68         | 0.008723     | 0.008928    | 0.05472        | 0.9838                 | 0.0009416    | 791.0  | -230179.300784 |
| FILUSDT   | 0.0007626     | 0.001172    | 0.05454      | 32.12         | 0.0101       | 0.01716     | 0.03505        | 0.9247                 | 0.004158     | 791.0  | -230179.300763 |
| YFIUSDT   | 0.0007337     | 0.001601    | 0.06867      | 75.23         | 0.01172      | 0.01575     | 0.04694        | 0.916                  | 0.002869     | 791.0  | -230179.300734 |
| BALUSDT   | 0.0006787     | 0.0008678   | 0.05592      | 85.07         | 0.01753      | 0.01773     | 0.06469        | 0.9688                 | 0.002337     | 791.0  | -230179.300679 |
| MKRUSDT   | 0.0006563     | 0.0007308   | 0.06963      | 70.82         | 0.01682      | 0.01769     | 0.05181        | 0.9459                 | 0.002936     | 791.0  | -230179.300656 |
| ETCUSDT   | 0.0006269     | 0.0009655   | 0.06203      | 33.63         | 0.01334      | 0.01564     | 0.07817        | 0.945                  | 0.003737     | 791.0  | -230179.300627 |
| BNBUSDT   | 0.0004862     | 0.0008361   | 0.06976      | 83.18         | 0.008834     | 0.01366     | 0.04104        | 0.9677                 | 0.002665     | 791.0  | -230179.300486 |
| MANAUSDT  | 0.000878      | 0.001214    | 0.07887      | 39.6          | 0.01493      | 0.01616     | 0.05961        | 0.9676                 | 0.00231      | 791.0  | -230179.212206 |
| ZILUSDT   | 0.0008988     | 0.001099    | 0.05491      | 56.07         | 0.01637      | 0.02051     | 0.05826        | 0.9692                 | 0.001449     | 791.0  | -230174.212491 |
| EGLDUSDT  | 0.001284      | 0.001424    | 0.1212       | 52.57         | 0.01942      | 0.02195     | 0.09992        | 0.9229                 | 0.00409      | 791.0  | -230159.259699 |
| WAVESUSDT | 0.0009        | 0.0009237   | 0.04912      | 58.63         | 0.01939      | 0.02424     | 0.09316        | 0.9643                 | 0.001525     | 791.0  | -230136.917074 |
| LINAUSDT  | 0.00167       | 0.001594    | 0.0838       | 40.03         | 0.02025      | 0.02499     | 0.09522        | 0.9048                 | 0.00712      | 791.0  | -230128.971774 |
| BANDUSDT  | 0.001171      | 0.001467    | 0.1033       | 27.3          | 0.02396      | 0.03104     | 0.09136        | 0.8256                 | 0.01027      | 791.0  | -230064.574262 |
| KSMUSDT   | 0.0007228     | 0.001388    | 0.09062      | 78.78         | 0.02147      | 0.02393     | 0.1107         | 0.9362                 | 0.004508     | 791.0  | -229063.543522 |
| AVAXUSDT  | 0.0008587     | 0.001873    | 0.1173       | 95.68         | 0.0219       | 0.02401     | 0.2058         | 0.9367                 | 0.00385      | 791.0  | -219557.420207 |
| AAVEUSDT  | 0.0009996     | 0.001929    | 0.1602       | 58.1          | 0.02442      | 0.02364     | 0.2161         | 0.951                  | 0.004271     | 791.0  | -218528.594845 |
| SOLUSDT   | 0.001312      | 0.002301    | 0.2358       | 34.07         | 0.02118      | 0.02903     | 0.6274         | 0.8949                 | 0.007007     | 791.0  | -177348.48714  |
| AXSUSDT   | 0.002207      | 0.00179     | 0.1724       | 23.9          | 0.01995      | 0.02803     | 0.6735         | 0.9381                 | 0.004554     | 791.0  | -172751.418461 |
+-----------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+

