+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                            long                                                                                            |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days | score          |
| GMXUSDT       | 0.0007571     | 0.0008736   | 0.06651      | 74.75         | 0.01226      | 0.01168     | 0.0            | 0.9788                 | 0.002496     | 133.38 | -240179.250757 |
| TUSDT         | 0.0007475     | 0.0007094   | 0.07044      | 79.7          | 0.01446      | 0.01624     | 0.0            | 0.9425                 | 0.006245     | 149.42 | -240179.250747 |
| FTMUSDT       | 0.000747      | 0.001395    | 0.05126      | 81.1          | 0.01566      | 0.01511     | 0.0            | 0.9006                 | 0.004791     | 790.96 | -240179.250747 |
| HBARUSDT      | 0.0007468     | 0.001471    | 0.04627      | 91.78         | 0.0108       | 0.01129     | 0.0            | 0.9231                 | 0.00326      | 790.96 | -240179.250747 |
| FXSUSDT       | 0.0007442     | 0.0009813   | 0.04308      | 54.65         | 0.01325      | 0.01051     | 0.0            | 0.9803                 | 0.00181      | 161.83 | -240179.250744 |
| LRCUSDT       | 0.0007329     | 0.001358    | 0.04821      | 82.42         | 0.01235      | 0.01804     | 0.0            | 0.8451                 | 0.00603      | 790.96 | -240179.250733 |
| YFIUSDT       | 0.0007301     | 0.002828    | 0.03132      | 90.42         | 0.01189      | 0.01445     | 0.0            | 0.89                   | 0.004666     | 790.96 | -240179.25073  |
| CHZUSDT       | 0.0007285     | 0.001304    | 0.05117      | 88.5          | 0.01488      | 0.01843     | 0.0            | 0.8995                 | 0.0054       | 790.96 | -240179.250728 |
| IDEXUSDT      | 0.0007202     | 0.0009192   | 0.0688       | 58.12         | 0.01588      | 0.01754     | 0.0            | 0.9446                 | 0.007975     | 58.46  | -240179.25072  |
| RSRUSDT       | 0.0007159     | 0.0006427   | 0.02456      | 74.8          | 0.0133       | 0.01073     | 0.0            | 0.9504                 | 0.001883     | 790.96 | -240179.250716 |
| MANAUSDT      | 0.0007164     | 0.001354    | 0.0539       | 91.52         | 0.01318      | 0.01631     | 0.0            | 0.8843                 | 0.005673     | 790.96 | -240179.250716 |
| CKBUSDT       | 0.0007156     | 0.001137    | 0.06788      | 92.67         | 0.01386      | 0.01414     | 0.0            | 0.976                  | 0.002836     | 122.46 | -240179.250716 |
| CRVUSDT       | 0.0007022     | 0.001369    | 0.05886      | 94.85         | 0.01381      | 0.01662     | 0.0            | 0.8907                 | 0.006384     | 790.96 | -240179.250702 |
| ICXUSDT       | 0.0006973     | 0.001017    | 0.04153      | 85.8          | 0.01169      | 0.01267     | 0.0            | 0.9132                 | 0.003838     | 790.96 | -240179.250697 |
| THETAUSDT     | 0.000695      | 0.002134    | 0.04571      | 81.27         | 0.01125      | 0.01063     | 0.0            | 0.9489                 | 0.002839     | 790.96 | -240179.250695 |
| 1INCHUSDT     | 0.0006896     | 0.001283    | 0.05329      | 81.75         | 0.01231      | 0.01953     | 0.0            | 0.8694                 | 0.007306     | 790.96 | -240179.25069  |
| BANDUSDT      | 0.00069       | 0.001165    | 0.04165      | 75.42         | 0.01295      | 0.01486     | 0.0            | 0.9184                 | 0.004408     | 790.96 | -240179.25069  |
| VETUSDT       | 0.0006674     | 0.001785    | 0.06522      | 90.97         | 0.01188      | 0.01083     | 0.0            | 0.9338                 | 0.004049     | 790.96 | -240179.250667 |
| ZENUSDT       | 0.0006643     | 0.00113     | 0.04775      | 81.5          | 0.01352      | 0.01861     | 0.0            | 0.8579                 | 0.006428     | 790.96 | -240179.250664 |
| COMPUSDT      | 0.0006621     | 0.00116     | 0.04303      | 83.32         | 0.01257      | 0.01273     | 0.0            | 0.9597                 | 0.002827     | 790.96 | -240179.250662 |
| SANDUSDT      | 0.0006611     | 0.001312    | 0.03858      | 90.97         | 0.01099      | 0.01291     | 0.0            | 0.9022                 | 0.004022     | 790.96 | -240179.250661 |
| API3USDT      | 0.0006581     | 0.001014    | 0.03472      | 89.42         | 0.01064      | 0.01087     | 0.0            | 0.9552                 | 0.002037     | 493.83 | -240179.250658 |
| GALUSDT       | 0.0006556     | 0.00146     | 0.04998      | 54.13         | 0.01229      | 0.01272     | 0.0            | 0.9461                 | 0.00435      | 421.38 | -240179.250656 |
| CVXUSDT       | 0.000652      | 0.0005948   | 0.05898      | 93.6          | 0.01234      | 0.01986     | 0.0            | 0.9038                 | 0.008138     | 281.46 | -240179.250652 |
| ACHUSDT       | 0.0006478     | 0.0008324   | 0.03028      | 60.98         | 0.01567      | 0.01536     | 0.0            | 0.9736                 | 0.002602     | 128.38 | -240179.250648 |
| ONEUSDT       | 0.0006484     | 0.001149    | 0.03106      | 91.77         | 0.01337      | 0.01247     | 0.0            | 0.9185                 | 0.002886     | 790.96 | -240179.250648 |
| ARUSDT        | 0.0006411     | 0.001076    | 0.04243      | 80.07         | 0.0119       | 0.01192     | 0.0            | 0.9242                 | 0.003853     | 640.83 | -240179.250641 |
| TLMUSDT       | 0.0006397     | 0.0005594   | 0.01521      | 55.63         | 0.008241     | 0.006566    | 0.0            | 0.998                  | 0.0002175    | 92.46  | -240179.25064  |
| ZECUSDT       | 0.0006357     | 0.001233    | 0.04589      | 91.8          | 0.01273      | 0.0124      | 0.0            | 0.9146                 | 0.003493     | 790.96 | -240179.250636 |
| NEARUSDT      | 0.0006296     | 0.001176    | 0.05532      | 87.38         | 0.01871      | 0.017       | 0.0            | 0.939                  | 0.003757     | 790.96 | -240179.25063  |
| SXPUSDT       | 0.0006286     | 0.002554    | 0.03053      | 73.28         | 0.01106      | 0.01323     | 0.0            | 0.9105                 | 0.00423      | 790.96 | -240179.250629 |
| BATUSDT       | 0.0006269     | 0.001122    | 0.06521      | 92.95         | 0.01504      | 0.01935     | 0.0            | 0.8947                 | 0.007146     | 790.96 | -240179.250627 |
| BLZUSDT       | 0.0006184     | 0.001042    | 0.04237      | 93.12         | 0.01846      | 0.01998     | 0.0            | 0.9083                 | 0.004933     | 790.96 | -240179.250618 |
| REEFUSDT      | 0.0006182     | 0.001307    | 0.03134      | 75.37         | 0.01047      | 0.01067     | 0.0            | 0.9371                 | 0.002775     | 790.96 | -240179.250618 |
| MTLUSDT       | 0.0006085     | 0.0008279   | 0.04818      | 91.75         | 0.01883      | 0.01925     | 0.0            | 0.878                  | 0.006655     | 790.96 | -240179.250609 |
