# Note: coins with less than ~730 days worth of price history are not optimized on their own,
# but instead the best config from among the coins with longer price history is selected.

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                            long                                                                                            |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days | score          |
| BATUSDT       | 0.0006321     | 0.001138    | 0.0697       | 46.58         | 0.01227      | 0.01795     | 0.07731        | 0.8744                 | 0.007545     | 791.0  | -480179.300632 |
| XEMUSDT       | 0.0006018     | 0.0008308   | 0.05036      | 57.17         | 0.009276     | 0.01749     | 0.03642        | 0.8941                 | 0.006825     | 791.0  | -480179.300602 |
| XTZUSDT       | 0.0007292     | 0.000925    | 0.07001      | 75.27         | 0.0134       | 0.0178      | 0.0187         | 0.9179                 | 0.007365     | 791.0  | -480179.300594 |
| ETCUSDT       | 0.0005737     | 0.001458    | 0.0641       | 55.38         | 0.009488     | 0.01067     | 0.06571        | 0.9395                 | 0.004662     | 791.0  | -480179.300574 |
| MASKUSDT      | 0.0005342     | 0.0007633   | 0.03266      | 57.72         | 0.01591      | 0.01768     | 0.03199        | 0.8916                 | 0.005656     | 672.85 | -480179.300534 |
| QTUMUSDT      | 0.0005156     | 0.0008936   | 0.06011      | 84.75         | 0.01825      | 0.01748     | 0.0859         | 0.8773                 | 0.005246     | 791.0  | -480179.300516 |
| FLOWUSDT      | 0.0004777     | 0.0005373   | 0.0401       | 53.9          | 0.01597      | 0.01487     | 0.06445        | 0.9581                 | 0.002564     | 505.85 | -480179.300478 |
| AVAXUSDT      | 0.0004596     | 0.001404    | 0.06516      | 48.23         | 0.01475      | 0.01459     | 0.06923        | 0.9141                 | 0.004666     | 791.0  | -480179.30046  |
| YFIUSDT       | 0.0003246     | 0.0007796   | 0.0383       | 69.32         | 0.01506      | 0.01513     | 0.02338        | 0.9082                 | 0.003387     | 791.0  | -480179.300325 |
| SXPUSDT       | 0.000264      | 0.0009255   | 0.02943      | 70.13         | 0.01452      | 0.01312     | 0.09555        | 0.9203                 | 0.003229     | 791.0  | -480179.300264 |
| JOEUSDT       | 0.000251      | 0.0005496   | 0.06155      | 42.6          | 0.01862      | 0.017       | 0.0619         | 0.9576                 | 0.00535      | 93.49  | -480179.300251 |
| 1000XECUSDT   | 0.0001558     | 0.0004996   | 0.04076      | 59.9          | 0.01519      | 0.01371     | 0.09324        | 0.9245                 | 0.002815     | 651.85 | -480179.300156 |
| STORJUSDT     | 0.0008498     | 0.001008    | 0.07177      | 66.75         | 0.0195       | 0.01677     | 0.07856        | 0.9154                 | 0.004571     | 791.0  | -480179.283127 |
| AAVEUSDT      | 0.0002199     | 0.0005567   | 0.03595      | 81.3          | 0.02011      | 0.01745     | 0.08949        | 0.939                  | 0.003297     | 791.0  | -480179.185413 |
| KNCUSDT       | 0.0005713     | 0.001106    | 0.0846       | 35.02         | 0.0149       | 0.02049     | 0.09374        | 0.8921                 | 0.009993     | 791.0  | -480174.277599 |
| C98USDT       | 0.0004563     | 0.001056    | 0.06998      | 47.23         | 0.01683      | 0.02077     | 0.07045        | 0.9166                 | 0.008396     | 675.85 | -480171.63383  |
| GTCUSDT       | 0.0001471     | 0.0003644   | 0.05439      | 59.72         | 0.0235       | 0.02045     | 0.1001         | 0.9289                 | 0.006484     | 749.85 | -480161.281907 |
| IOTXUSDT      | 0.0007069     | 0.0008173   | 0.0786       | 68.87         | 0.01784      | 0.02226     | 0.06162        | 0.881                  | 0.00881      | 687.85 | -480156.636938 |
| UNIUSDT       | 0.0002008     | 0.0003986   | 0.02082      | 56.3          | 0.01838      | 0.01596     | 0.1005         | 0.9865                 | 0.0007545    | 791.0  | -480130.836226 |
| BAKEUSDT      | 0.0003727     | 0.0004488   | 0.06131      | 58.03         | 0.02446      | 0.03768     | 0.1087         | 0.8449                 | 0.0144       | 772.71 | -479132.753459 |
| AXSUSDT       | 0.0005808     | 0.00156     | 0.08282      | 62.7          | 0.0169       | 0.02077     | 0.1131         | 0.9017                 | 0.00805      | 791.0  | -478859.883982 |
| GMTUSDT       | 0.0003189     | 0.001236    | 0.02676      | 52.23         | 0.01306      | 0.01384     | 0.141          | 0.9081                 | 0.003864     | 472.83 | -476082.884296 |
| KSMUSDT       | 0.0003754     | 0.00105     | 0.06054      | 48.35         | 0.01829      | 0.02254     | 0.1415         | 0.8617                 | 0.008524     | 791.0  | -476005.326123 |
| KLAYUSDT      | 0.001209      | 0.0008257   | 0.05863      | 65.27         | 0.01316      | 0.0131      | 0.1502         | 0.9331                 | 0.004319     | 626.85 | -475156.002458 |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                           short                                                                                            |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days | score          |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+
| MAVUSDT       | 0.09962       | 0.04033     | 0.06086      | 13.83         | 0.004994     | 0.00445     | 0.00321        | 1.0                    | 0.0001033    | 1.5    | -230179.399621 |
| IDEXUSDT      | 0.004807      | 0.001698    | 0.06508      | 26.68         | 0.01467      | 0.01083     | 0.04381        | 0.9966                 | 0.0004852    | 58.5   | -230179.304807 |
| 1000FLOKIUSDT | 0.005338      | 0.00402     | 0.07007      | 30.85         | 0.005194     | 0.005195    | 0.03102        | 0.996                  | 0.0003971    | 55.31  | -230179.304656 |
| TRUUSDT       | 0.004643      | 0.003718    | 0.06599      | 74.08         | 0.00927      | 0.01251     | 0.01095        | 0.9717                 | 0.002066     | 115.5  | -230179.304643 |
| BLURUSDT      | 0.004157      | 0.002284    | 0.06394      | 42.72         | 0.01223      | 0.009994    | 0.01581        | 0.9956                 | 0.0005079    | 63.5   | -230179.304157 |
| UMAUSDT       | 0.003612      | 0.001791    | 0.04501      | 34.37         | 0.009604     | 0.007731    | 0.04747        | 0.995                  | 0.0005251    | 51.48  | -230179.303612 |
| AGIXUSDT      | 0.003429      | 0.003038    | 0.06689      | 78.62         | 0.01506      | 0.01194     | 0.004509       | 0.9925                 | 0.0006812    | 134.4  | -230179.303429 |
| RADUSDT       | 0.00299       | 0.003986    | 0.04946      | 37.65         | 0.007131     | 0.006002    | 0.004804       | 0.9966                 | 0.0003802    | 51.5   | -230179.30299  |
| RDNTUSDT      | 0.002987      | 0.002362    | 0.06648      | 38.57         | 0.009757     | 0.009026    | 0.001778       | 0.9927                 | 0.0006408    | 86.5   | -230179.302987 |
| COMBOUSDT     | 0.002853      | 0.00336     | 0.06666      | 13.4          | 0.01292      | 0.0105      | 0.04101        | 0.9975                 | 0.0004091    | 28.5   | -230179.302853 |
| 1000PEPEUSDT  | 0.002777      | 0.002384    | 0.02095      | 28.88         | 0.01248      | 0.01169     | 0.04644        | 0.9983                 | 0.0001772    | 56.31  | -230179.302777 |
| SSVUSDT       | 0.002695      | 0.002417    | 0.06891      | 76.78         | 0.01545      | 0.01239     | 0.03288        | 0.9894                 | 0.0008083    | 126.5  | -230179.302695 |
| AMBUSDT       | 0.002588      | 0.002327    | 0.03999      | 30.5          | 0.006445     | 0.005617    | 0.002866       | 0.9968                 | 0.0002781    | 92.5   | -230179.302588 |
| LEVERUSDT     | 0.00258       | 0.001355    | 0.06931      | 43.67         | 0.01149      | 0.009349    | 0.04813        | 0.9948                 | 0.0005915    | 92.49  | -230179.30258  |
| PHBUSDT       | 0.002523      | 0.002101    | 0.05709      | 49.68         | 0.01229      | 0.01258     | 0.0007715      | 0.9954                 | 0.0004608    | 134.39 | -230179.302523 |
| ACHUSDT       | 0.002491      | 0.00209     | 0.04584      | 67.75         | 0.01147      | 0.01219     | 0.03447        | 0.9958                 | 0.0003264    | 128.39 | -230179.302491 |
| HFTUSDT       | 0.002486      | 0.001941    | 0.06817      | 44.55         | 0.01012      | 0.00702     | 0.01835        | 0.9967                 | 0.0003737    | 85.5   | -230179.302486 |
| LQTYUSDT      | 0.002426      | 0.002199    | 0.04819      | 56.05         | 0.01629      | 0.01522     | 0.01935        | 0.9936                 | 0.0005508    | 112.5  | -230179.302426 |
| MINAUSDT      | 0.002414      | 0.002954    | 0.06871      | 28.38         | 0.006217     | 0.005694    | 0.01503        | 0.99                   | 0.0007146    | 143.54 | -230179.302414 |
| ASTRUSDT      | 0.002303      | 0.002026    | 0.05452      | 84.02         | 0.008453     | 0.008234    | 0.002591       | 0.9947                 | 0.0004621    | 136.89 | -230179.302303 |
| LUNA2USDT     | 0.002246      | 0.003775    | 0.05248      | 60.3          | 0.006382     | 0.008973    | 0.04026        | 0.9813                 | 0.001249     | 293.87 | -230179.302246 |
| EDUUSDT       | 0.002233      | 0.003015    | 0.06226      | 50.02         | 0.01646      | 0.01474     | 0.004264       | 0.9933                 | 0.0007259    | 61.5   | -230179.302233 |
| BNXUSDT       | 0.002166      | 0.002174    | 0.06285      | 69.85         | 0.01227      | 0.01039     | 0.006005       | 0.9921                 | 0.0006163    | 128.38 | -230179.302166 |
| TLMUSDT       | 0.002137      | 0.001781    | 0.06927      | 28.48         | 0.005936     | 0.005464    | 9.741e-05      | 0.9972                 | 0.0002877    | 92.48  | -230179.302137 |
| GMXUSDT       | 0.002068      | 0.001356    | 0.06945      | 61.77         | 0.01217      | 0.01116     | 0.01428        | 0.9954                 | 0.0004929    | 133.39 | -230179.302068 |
| KEYUSDT       | 0.002036      | 0.002527    | 0.05336      | 36.25         | 0.01569      | 0.01642     | 0.01524        | 0.9886                 | 0.001384     | 37.5   | -230179.302036 |
| JASMYUSDT     | 0.00201       | 0.002911    | 0.06867      | 63.8          | 0.009822     | 0.01084     | 0.02057        | 0.9795                 | 0.001457     | 436.85 | -230179.30201  |
| HIGHUSDT      | 0.001937      | 0.003201    | 0.06301      | 62.83         | 0.01214      | 0.01001     | 0.006019       | 0.9876                 | 0.001091     | 143.89 | -230179.301937 |
| RLCUSDT       | 0.001918      | 0.001961    | 0.06729      | 80.43         | 0.01507      | 0.01571     | 0.02538        | 0.98                   | 0.001274     | 791.0  | -230179.301918 |
| CKBUSDT       | 0.001868      | 0.001592    | 0.03981      | 30.77         | 0.006374     | 0.006772    | 0.02779        | 0.9979                 | 0.0001849    | 122.5  | -230179.301868 |
| CHZUSDT       | 0.001834      | 0.001875    | 0.0682       | 49.62         | 0.008054     | 0.008924    | 0.04785        | 0.9879                 | 0.0008545    | 791.0  | -230179.301834 |
| SKLUSDT       | 0.001797      | 0.002511    | 0.06342      | 46.28         | 0.01174      | 0.0111      | 0.02491        | 0.9754                 | 0.001331     | 791.0  | -230179.301797 |
| ANKRUSDT      | 0.001778      | 0.002071    | 0.06606      | 75.95         | 0.01241      | 0.01581     | 0.02609        | 0.9544                 | 0.002254     | 791.0  | -230179.301778 |
| TUSDT         | 0.001748      | 0.001416    | 0.06051      | 51.43         | 0.01065      | 0.01381     | 0.01672        | 0.9775                 | 0.001675     | 149.46 | -230179.301748 |
| CELRUSDT      | 0.001707      | 0.002337    | 0.06448      | 53.72         | 0.01142      | 0.01231     | 0.009708       | 0.9737                 | 0.001652     | 791.0  | -230179.301707 |
| GALUSDT       | 0.001683      | 0.002207    | 0.06036      | 59.25         | 0.01512      | 0.0157      | 0.01058        | 0.9774                 | 0.001216     | 421.41 | -230179.301683 |
| OGNUSDT       | 0.001642      | 0.002092    | 0.06722      | 60.0          | 0.01363      | 0.01552     | 0.02258        | 0.9554                 | 0.00204      | 791.0  | -230179.301642 |
| OCEANUSDT     | 0.001639      | 0.002003    | 0.06479      | 65.6          | 0.01536      | 0.01411     | 0.02575        | 0.9742                 | 0.001446     | 791.0  | -230179.301639 |
| LITUSDT       | 0.001625      | 0.002219    | 0.06717      | 79.85         | 0.01454      | 0.01392     | 0.01434        | 0.9729                 | 0.001652     | 791.0  | -230179.301625 |
| CHRUSDT       | 0.001602      | 0.001843    | 0.06956      | 83.43         | 0.01407      | 0.01603     | 0.0287         | 0.9543                 | 0.00185      | 791.0  | -230179.301602 |
| TRBUSDT       | 0.001589      | 0.002249    | 0.06459      | 78.78         | 0.01354      | 0.01358     | 0.008649       | 0.9709                 | 0.00145      | 791.0  | -230179.301589 |
| 1000LUNCUSDT  | 0.001574      | 0.001769    | 0.06476      | 49.25         | 0.01066      | 0.0161      | 0.01789        | 0.9574                 | 0.002573     | 294.46 | -230179.301574 |
| ALICEUSDT     | 0.001566      | 0.001634    | 0.06824      | 57.42         | 0.01631      | 0.01647     | 0.0167         | 0.9836                 | 0.0009976    | 791.0  | -230179.301566 |
| CFXUSDT       | 0.001537      | 0.001622    | 0.04952      | 39.65         | 0.01553      | 0.01737     | 0.002887       | 0.9919                 | 0.0007907    | 130.39 | -230179.301537 |
| HOOKUSDT      | 0.001532      | 0.001561    | 0.0589       | 54.93         | 0.01711      | 0.01635     | 0.0211         | 0.987                  | 0.001109     | 158.87 | -230179.301532 |
| IDUSDT        | 0.001511      | 0.0022      | 0.04579      | 24.68         | 0.01118      | 0.01291     | 0.01937        | 0.9821                 | 0.001642     | 99.39  | -230179.301511 |
| FETUSDT       | 0.001483      | 0.001998    | 0.02532      | 44.35         | 0.008953     | 0.007739    | 0.002306       | 0.9931                 | 0.0004023    | 164.89 | -230179.301483 |
| ENSUSDT       | 0.001479      | 0.001574    | 0.06706      | 81.68         | 0.01743      | 0.01827     | 0.04252        | 0.989                  | 0.0006978    | 577.85 | -230179.301479 |
| NKNUSDT       | 0.001476      | 0.001962    | 0.05677      | 90.4          | 0.01646      | 0.01747     | 0.03835        | 0.9493                 | 0.002609     | 791.0  | -230179.301476 |
| ARPAUSDT      | 0.001475      | 0.001303    | 0.06974      | 76.97         | 0.01633      | 0.01967     | 0.05139        | 0.9343                 | 0.002688     | 619.85 | -230179.301475 |
| SPELLUSDT     | 0.001467      | 0.00151     | 0.05779      | 84.08         | 0.00744      | 0.009911    | 0.0003778      | 0.9934                 | 0.0004376    | 297.5  | -230179.301467 |
| BLZUSDT       | 0.00146       | 0.001588    | 0.06975      | 69.3          | 0.01724      | 0.01647     | 0.01623        | 0.9874                 | 0.0007985    | 791.0  | -230179.30146  |
| LRCUSDT       | 0.001455      | 0.001761    | 0.06665      | 80.48         | 0.01662      | 0.01942     | 0.02009        | 0.9562                 | 0.002351     | 791.0  | -230179.301455 |
| RSRUSDT       | 0.001522      | 0.002124    | 0.07001      | 39.03         | 0.01228      | 0.01173     | 0.02721        | 0.9769                 | 0.001323     | 791.0  | -230179.301449 |
| INJUSDT       | 0.001433      | 0.001763    | 0.05063      | 40.58         | 0.01127      | 0.01029     | 0.0359         | 0.9858                 | 0.0008935    | 317.88 | -230179.301433 |
| CRVUSDT       | 0.001432      | 0.001791    | 0.06818      | 67.55         | 0.01456      | 0.01718     | 0.02486        | 0.9543                 | 0.0023       | 791.0  | -230179.301432 |
| XRPUSDT       | 0.001428      | 0.001623    | 0.06891      | 76.97         | 0.009322     | 0.01514     | 0.02181        | 0.9644                 | 0.002121     | 791.0  | -230179.301428 |
| SFPUSDT       | 0.001425      | 0.001438    | 0.06673      | 79.8          | 0.01493      | 0.01927     | 0.02441        | 0.9463                 | 0.001788     | 791.0  | -230179.301425 |
| FXSUSDT       | 0.001422      | 0.001243    | 0.06011      | 52.4          | 0.01768      | 0.01705     | 0.04547        | 0.9931                 | 0.0007662    | 161.87 | -230179.301422 |
| HOTUSDT       | 0.001408      | 0.001501    | 0.0692       | 59.02         | 0.01176      | 0.01235     | 0.01884        | 0.9781                 | 0.001316     | 791.0  | -230179.301408 |
| 1INCHUSDT     | 0.001396      | 0.001584    | 0.06555      | 75.27         | 0.01604      | 0.01651     | 0.04072        | 0.9773                 | 0.001453     | 791.0  | -230179.301396 |
| GRTUSDT       | 0.001393      | 0.001857    | 0.06734      | 49.4          | 0.01598      | 0.01766     | 0.05611        | 0.948                  | 0.002661     | 791.0  | -230179.301393 |
| ONEUSDT       | 0.001386      | 0.001743    | 0.06722      | 78.88         | 0.01522      | 0.0186      | 0.01334        | 0.9598                 | 0.00247      | 791.0  | -230179.301386 |
| REEFUSDT      | 0.001372      | 0.001876    | 0.06958      | 46.7          | 0.00796      | 0.01019     | 0.01131        | 0.976                  | 0.001333     | 791.0  | -230179.301372 |
| ZENUSDT       | 0.001363      | 0.001803    | 0.06926      | 61.85         | 0.0122       | 0.01241     | 0.02706        | 0.9649                 | 0.001442     | 791.0  | -230179.301363 |
| VETUSDT       | 0.001363      | 0.001396    | 0.0671       | 78.8          | 0.01409      | 0.01411     | 0.04379        | 0.9837                 | 0.0008605    | 791.0  | -230179.301363 |
| BATUSDT       | 0.00132       | 0.001371    | 0.06076      | 59.77         | 0.01404      | 0.01373     | 0.07464        | 0.9552                 | 0.001379     | 791.0  | -230179.30132  |
| SNXUSDT       | 0.001316      | 0.001511    | 0.06584      | 75.8          | 0.01733      | 0.01922     | 0.02738        | 0.9635                 | 0.002337     | 791.0  | -230179.301316 |
| ALPHAUSDT     | 0.001315      | 0.001438    | 0.06817      | 79.88         | 0.01863      | 0.01855     | 0.05184        | 0.9513                 | 0.002561     | 791.0  | -230179.301315 |
| CTKUSDT       | 0.00131       | 0.001621    | 0.0665       | 61.2          | 0.01256      | 0.01644     | 0.01959        | 0.9403                 | 0.0022       | 791.0  | -230179.30131  |
| STORJUSDT     | 0.001309      | 0.001797    | 0.06594      | 72.92         | 0.01399      | 0.0157      | 0.02127        | 0.9701                 | 0.001876     | 791.0  | -230179.301309 |
| FLMUSDT       | 0.001305      | 0.00136     | 0.06953      | 83.85         | 0.01712      | 0.01861     | 0.02797        | 0.9221                 | 0.002469     | 791.0  | -230179.301305 |
| ENJUSDT       | 0.001295      | 0.001686    | 0.06871      | 75.95         | 0.01581      | 0.01738     | 0.02544        | 0.9703                 | 0.002403     | 791.0  | -230179.301295 |
| NEOUSDT       | 0.00129       | 0.001291    | 0.06894      | 84.85         | 0.01482      | 0.01375     | 0.03014        | 0.9726                 | 0.001535     | 791.0  | -230179.30129  |
| API3USDT      | 0.001281      | 0.001418    | 0.05984      | 95.38         | 0.01575      | 0.0186      | 0.05748        | 0.9721                 | 0.002252     | 493.85 | -230179.301281 |
| MTLUSDT       | 0.001279      | 0.001234    | 0.06797      | 54.82         | 0.0177       | 0.01909     | 0.07311        | 0.9509                 | 0.002665     | 791.0  | -230179.301279 |
| SUSHIUSDT     | 0.001265      | 0.001889    | 0.06854      | 78.18         | 0.01323      | 0.01888     | 0.02407        | 0.9417                 | 0.002756     | 791.0  | -230179.301265 |
| 1000XECUSDT   | 0.001254      | 0.001506    | 0.06618      | 37.73         | 0.009613     | 0.01265     | 0.07559        | 0.9437                 | 0.002005     | 651.85 | -230179.301254 |
| CTSIUSDT      | 0.001251      | 0.00145     | 0.06366      | 62.63         | 0.01326      | 0.01573     | 0.07188        | 0.9645                 | 0.00217      | 612.85 | -230179.301251 |
| COTIUSDT      | 0.00125       | 0.001562    | 0.06562      | 88.07         | 0.01519      | 0.01491     | 0.0461         | 0.9774                 | 0.001245     | 791.0  | -230179.30125  |
| WOOUSDT       | 0.001249      | 0.00122     | 0.06186      | 71.02         | 0.01634      | 0.01447     | 0.03133        | 0.9776                 | 0.001301     | 448.85 | -230179.301249 |
| STMXUSDT      | 0.00124       | 0.001876    | 0.06533      | 71.47         | 0.01015      | 0.0121      | 0.007442       | 0.9706                 | 0.001655     | 791.0  | -230179.30124  |
| JOEUSDT       | 0.00124       | 0.001004    | 0.05685      | 69.03         | 0.01655      | 0.01542     | 0.02212        | 0.9913                 | 0.0008644    | 93.49  | -230179.30124  |
| ZRXUSDT       | 0.001235      | 0.001426    | 0.06967      | 72.75         | 0.01324      | 0.01449     | 0.0233         | 0.9609                 | 0.001797     | 791.0  | -230179.301235 |
| IOTXUSDT      | 0.001228      | 0.00133     | 0.06983      | 71.67         | 0.01622      | 0.01984     | 0.06682        | 0.964                  | 0.002663     | 687.85 | -230179.301228 |
| ARBUSDT       | 0.001222      | 0.001139    | 0.061        | 32.57         | 0.01503      | 0.01484     | 0.02628        | 0.994                  | 0.0006466    | 99.37  | -230179.301222 |
| SANDUSDT      | 0.00121       | 0.001538    | 0.06659      | 54.35         | 0.01676      | 0.0194      | 0.03314        | 0.9632                 | 0.001801     | 791.0  | -230179.30121  |
| KAVAUSDT      | 0.001209      | 0.00134     | 0.06929      | 57.43         | 0.01522      | 0.01971     | 0.04737        | 0.9417                 | 0.003134     | 791.0  | -230179.301209 |
| ICPUSDT       | 0.001188      | 0.001236    | 0.06502      | 50.73         | 0.01203      | 0.01443     | 0.06624        | 0.9717                 | 0.001878     | 276.89 | -230179.301188 |
| BELUSDT       | 0.001182      | 0.001356    | 0.06873      | 65.28         | 0.0182       | 0.01982     | 0.04724        | 0.9385                 | 0.002551     | 791.0  | -230179.301182 |
| DUSKUSDT      | 0.00118       | 0.001598    | 0.04919      | 81.15         | 0.01243      | 0.01192     | 0.03418        | 0.9794                 | 0.001039     | 539.85 | -230179.30118  |
| XEMUSDT       | 0.001169      | 0.001432    | 0.06788      | 64.92         | 0.009786     | 0.01482     | 0.0263         | 0.9569                 | 0.002415     | 791.0  | -230179.301169 |
| CELOUSDT      | 0.001162      | 0.001524    | 0.06139      | 77.72         | 0.01334      | 0.0127      | 0.02928        | 0.9779                 | 0.001193     | 641.85 | -230179.301162 |
| DENTUSDT      | 0.001157      | 0.001193    | 0.06911      | 72.0          | 0.0158       | 0.01828     | 0.03095        | 0.9623                 | 0.002319     | 791.0  | -230179.301157 |
| ETCUSDT       | 0.001142      | 0.001491    | 0.06827      | 61.5          | 0.01359      | 0.01978     | 0.05208        | 0.9609                 | 0.002899     | 791.0  | -230179.301142 |
| LPTUSDT       | 0.001139      | 0.001206    | 0.06143      | 87.75         | 0.01556      | 0.01994     | 0.03871        | 0.9638                 | 0.002676     | 596.85 | -230179.301139 |
| IOSTUSDT      | 0.001138      | 0.001203    | 0.06654      | 77.58         | 0.01371      | 0.01789     | 0.01881        | 0.9638                 | 0.00236      | 791.0  | -230179.301138 |
| DASHUSDT      | 0.001136      | 0.001144    | 0.06755      | 63.53         | 0.014        | 0.01268     | 0.03621        | 0.985                  | 0.001004     | 791.0  | -230179.301136 |
| IMXUSDT       | 0.001134      | 0.001337    | 0.04693      | 88.77         | 0.01881      | 0.01887     | 0.04209        | 0.9697                 | 0.001606     | 504.85 | -230179.301134 |
| DYDXUSDT      | 0.001108      | 0.001238    | 0.04769      | 50.35         | 0.01351      | 0.01306     | 0.01729        | 0.9867                 | 0.0007927    | 658.85 | -230179.301108 |
| MATICUSDT     | 0.001096      | 0.001419    | 0.06885      | 78.78         | 0.01558      | 0.01865     | 0.04015        | 0.9692                 | 0.002012     | 791.0  | -230179.301096 |
| DARUSDT       | 0.001087      | 0.001206    | 0.06787      | 49.73         | 0.01288      | 0.01837     | 0.04302        | 0.9672                 | 0.00261      | 427.85 | -230179.301087 |
| FLOWUSDT      | 0.001086      | 0.001196    | 0.04755      | 91.07         | 0.01278      | 0.01307     | 0.02453        | 0.9842                 | 0.000791     | 505.85 | -230179.301086 |
| XTZUSDT       | 0.001084      | 0.001559    | 0.06928      | 58.05         | 0.01294      | 0.01244     | 0.01311        | 0.9686                 | 0.001438     | 791.0  | -230179.301084 |
| COMPUSDT      | 0.001068      | 0.001041    | 0.06894      | 72.02         | 0.01932      | 0.0197      | 0.04395        | 0.9775                 | 0.001671     | 791.0  | -230179.301068 |
| ONTUSDT       | 0.001062      | 0.001088    | 0.06426      | 79.2          | 0.01507      | 0.01579     | 0.03078        | 0.9708                 | 0.001928     | 791.0  | -230179.301062 |
| ALGOUSDT      | 0.001062      | 0.001939    | 0.06848      | 66.85         | 0.01044      | 0.0121      | 0.06313        | 0.9597                 | 0.001807     | 791.0  | -230179.301062 |
| LDOUSDT       | 0.001049      | 0.001344    | 0.05703      | 44.6          | 0.01731      | 0.01799     | 0.07064        | 0.9777                 | 0.00164      | 281.5  | -230179.301049 |
| DGBUSDT       | 0.001047      | 0.001475    | 0.06714      | 79.22         | 0.01184      | 0.01759     | 0.01881        | 0.9582                 | 0.002667     | 791.0  | -230179.301047 |
| NEARUSDT      | 0.001023      | 0.001657    | 0.06522      | 81.48         | 0.01623      | 0.01833     | 0.04521        | 0.9664                 | 0.002196     | 791.0  | -230179.301023 |
| EOSUSDT       | 0.001014      | 0.001275    | 0.06865      | 77.23         | 0.01057      | 0.01487     | 0.02779        | 0.9519                 | 0.002247     | 791.0  | -230179.301014 |
| MKRUSDT       | 0.0009763     | 0.001411    | 0.06077      | 61.27         | 0.01222      | 0.0156      | 0.03067        | 0.9637                 | 0.002187     | 791.0  | -230179.300976 |
| FTMUSDT       | 0.0009724     | 0.001698    | 0.04976      | 58.87         | 0.01839      | 0.01796     | 0.04406        | 0.9714                 | 0.001397     | 791.0  | -230179.300972 |
| LINKUSDT      | 0.000971      | 0.001395    | 0.06751      | 75.95         | 0.01115      | 0.01115     | 0.02533        | 0.9705                 | 0.001389     | 791.0  | -230179.300971 |
| FILUSDT       | 0.0009703     | 0.001116    | 0.06281      | 85.25         | 0.01536      | 0.01853     | 0.04484        | 0.9509                 | 0.002138     | 791.0  | -230179.30097  |
| ZECUSDT       | 0.0009543     | 0.001057    | 0.06752      | 48.43         | 0.0124       | 0.01446     | 0.03616        | 0.9723                 | 0.001741     | 791.0  | -230179.300954 |
| STGUSDT       | 0.0009397     | 0.001381    | 0.0653       | 42.53         | 0.009284     | 0.01424     | 0.02409        | 0.9695                 | 0.002323     | 309.5  | -230179.30094  |
| QTUMUSDT      | 0.0009237     | 0.001182    | 0.06621      | 63.5          | 0.01396      | 0.017       | 0.04738        | 0.9561                 | 0.002534     | 791.0  | -230179.300924 |
| MANAUSDT      | 0.0009189     | 0.001451    | 0.06127      | 82.58         | 0.0131       | 0.01804     | 0.05441        | 0.9495                 | 0.002545     | 791.0  | -230179.300919 |
| OMGUSDT       | 0.0009132     | 0.001193    | 0.0684       | 80.58         | 0.01778      | 0.01943     | 0.0585         | 0.9627                 | 0.002631     | 791.0  | -230179.300913 |
| XLMUSDT       | 0.0008766     | 0.0009917   | 0.06842      | 46.55         | 0.01006      | 0.01116     | 0.02067        | 0.9757                 | 0.001429     | 791.0  | -230179.300877 |
| ADAUSDT       | 0.000863      | 0.00104     | 0.0643       | 81.32         | 0.01295      | 0.0144      | 0.05386        | 0.964                  | 0.001698     | 791.0  | -230179.300863 |
| RVNUSDT       | 0.0008575     | 0.001082    | 0.05101      | 78.3          | 0.01476      | 0.01494     | 0.02566        | 0.9722                 | 0.001397     | 791.0  | -230179.300857 |
| RNDRUSDT      | 0.000803      | 0.001197    | 0.04054      | 62.7          | 0.01857      | 0.01689     | 0.06627        | 0.9869                 | 0.0009846    | 147.89 | -230179.300803 |
| BAKEUSDT      | 0.0008022     | 0.001224    | 0.06915      | 54.9          | 0.01669      | 0.01952     | 0.08789        | 0.932                  | 0.003072     | 772.71 | -230179.300802 |
| RUNEUSDT      | 0.0007988     | 0.001446    | 0.0696       | 82.25         | 0.01605      | 0.01629     | 0.02491        | 0.9721                 | 0.001931     | 791.0  | -230179.300799 |
| ROSEUSDT      | 0.000796      | 0.001101    | 0.06939      | 67.83         | 0.01341      | 0.01916     | 0.03535        | 0.9597                 | 0.003012     | 546.85 | -230179.300796 |
